policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,line,construction,point_granularity
309665,FL,INDIAN RIVER COUNTY,166617,166617,166617,166617,166617,215185.86,Residential,Wood,4
498101,FL,BREVARD COUNTY,189000,189000,189000,189000,189000,254531.97,Residential,Wood,1
470938,FL,BREVARD COUNTY,0,20342.52,0,0,20342.52,20434.96,Residential,Wood,1
258240,FL,BREVARD COUNTY,0,27739.8,0,27739.8,27739.8,27565.59,Residential,Wood,1
692463,FL,BREVARD COUNTY,0,27739.8,0,27739.8,27739.8,36041.32,Residential,Wood,1
232772,FL,BREVARD COUNTY,0,149485.55,0,0,149485.55,137353.31,Residential,Wood,1
922917,FL,BREVARD COUNTY,0,806458.85,0,0,806458.85,702761.14,Residential,Masonry,1
663962,FL,BREVARD COUNTY,0,340640.76,0,0,340640.76,443116.41,Residential,Wood,1
263169,FL,BREVARD COUNTY,0,28505.5,0,0,28505.5,41746.31,Residential,Wood,1
481569,FL,BREVARD COUNTY,0,104830.67,0,0,104830.67,105773.1,Residential,Wood,1
149761,FL,BREVARD COUNTY,0,31816.18,0,0,31816.18,44070.5,Residential,Wood,1
789148,FL,BREVARD COUNTY,0,197698.01,0,0,197698.01,195525.31,Residential,Wood,1
218316,FL,BREVARD COUNTY,0,21569.91,0,0,21569.91,21468.88,Residential,Wood,1
554021,FL,BREVARD COUNTY,0,514445.78,0,0,514445.78,646287.94,Residential,Masonry,1
531257,FL,BREVARD COUNTY,0,22781.96,0,0,22781.96,19343.52,Residential,Wood,1
217666,FL,BREVARD COUNTY,0,12973.37,0,0,12973.37,20853.4,Residential,Wood,1
329036,FL,BREVARD COUNTY,0,10661.51,0,0,10661.51,10844.27,Residential,Wood,1
983181,FL,BREVARD COUNTY,0,29852.22,0,0,29852.22,34404.09,Residential,Wood,1
158038,FL,BREVARD COUNTY,0,23567.54,0,0,23567.54,28685.47,Residential,Wood,1
451165,FL,BREVARD COUNTY,0,180000,0,180000,180000,171491.04,Residential,Wood,1
878883,FL,BREVARD COUNTY,0,292500,0,292500,292500,514706.4,Residential,Wood,1
643388,FL,MIAMI DADE COUNTY,0,1085976,0,1085976,1085976,1821094.87,Residential,Masonry,4
653270,FL,MIAMI DADE COUNTY,0,981128.34,0,0,981128.34,1129851.7,Residential,Masonry,4
496080,FL,MIAMI DADE COUNTY,4426981.2,4426981.2,0,4426981.2,4426981.2,5188776.12,Commercial,Reinforced Masonry,4
839190,FL,MIAMI DADE COUNTY,0,4759992.27,0,0,4759992.27,4311896.12,Commercial,Reinforced Masonry,4
408481,FL,MIAMI DADE COUNTY,0,140701.86,0,0,140701.86,212679.3,Residential,Wood,4
443625,FL,MIAMI DADE COUNTY,0,4024647.18,0,0,4024647.18,5431510.9,Commercial,Reinforced Masonry,4
115178,FL,MIAMI DADE COUNTY,0,284735.52,0,0,284735.52,361943.83,Residential,Wood,4
870674,FL,MIAMI DADE COUNTY,0,72454.82,0,0,72454.82,89172.76,Residential,Wood,4
150820,FL,MIAMI DADE COUNTY,0,4229157.69,0,0,4229157.69,4604715.35,Commercial,Reinforced Masonry,4
840467,FL,MIAMI DADE COUNTY,0,4657918.77,0,0,4657918.77,6562397.36,Commercial,Reinforced Masonry,4
748539,FL,MIAMI DADE COUNTY,0,4897194.84,0,0,4897194.84,7327427.78,Commercial,Reinforced Masonry,4
311810,FL,MIAMI DADE COUNTY,0,4935502.98,0,0,4935502.98,4618929.95,Commercial,Reinforced Masonry,4
297257,FL,MIAMI DADE COUNTY,0,104243.49,0,0,104243.49,94217.87,Residential,Wood,4
470624,FL,MIAMI DADE COUNTY,0,1718769.06,0,0,1718769.06,1648117.34,Residential,Masonry,4
466134,FL,MIAMI DADE COUNTY,0,1726898.5,0,0,1726898.5,1868003.37,Residential,Masonry,4
629865,FL,MIAMI DADE COUNTY,286740,286740,286740,286740,286740,455558.75,Residential,Wood,4
590077,FL,MIAMI DADE COUNTY,0,54449.08,0,0,54449.08,45924.64,Residential,Wood,4
484387,FL,MIAMI DADE COUNTY,0,22113.61,0,0,22113.61,30881.66,Residential,Wood,4
370805,FL,MIAMI DADE COUNTY,250897.5,250897.5,250897.5,250897.5,250897.5,271691.88,Residential,Wood,4
191156,FL,MIAMI DADE COUNTY,219356.1,219356.1,219356.1,219356.1,219356.1,334825.15,Residential,Wood,4
274215,FL,MIAMI DADE COUNTY,0,436131.54,0,0,436131.54,335283.97,Residential,Masonry,4
998632,FL,MIAMI DADE COUNTY,367983,367983,367983,367983,367983,376851.39,Residential,Masonry,4
237094,FL,MIAMI DADE COUNTY,0,4500766.62,0,0,4500766.62,5259820.91,Commercial,Reinforced Masonry,4
589846,FL,MIAMI DADE COUNTY,0,182471.78,0,0,182471.78,292374.53,Residential,Wood,4
259973,FL,MIAMI DADE COUNTY,0,201339.27,0,0,201339.27,281425.99,Residential,Wood,4
567275,FL,MIAMI DADE COUNTY,0,201339.27,0,0,201339.27,189362,Residential,Wood,4
418192,FL,MIAMI DADE COUNTY,0,382291.33,0,0,382291.33,561968.25,Residential,Masonry,4
797343,FL,MIAMI DADE COUNTY,0,390014.19,0,0,390014.19,557820.92,Residential,Masonry,4
668234,FL,MIAMI DADE COUNTY,0,390014.19,0,0,390014.19,555083.8,Residential,Masonry,4
997789,FL,BROWARD COUNTY,0,1144165.27,0,0,1144165.27,1301266.02,Residential,Masonry,1
714575,FL,BROWARD COUNTY,0,568534.04,0,0,568534.04,608899.96,Residential,Masonry,1
219244,FL,BROWARD COUNTY,0,1882591.83,0,0,1882591.83,1861175.46,Commercial,Reinforced Masonry,1
864736,FL,BROWARD COUNTY,0,1943236.05,0,0,1943236.05,2619579.36,Commercial,Reinforced Masonry,1
601378,FL,BROWARD COUNTY,0,1943236.05,0,0,1943236.05,2543890.32,Commercial,Reinforced Masonry,1
166423,FL,BROWARD COUNTY,0,1943236.05,0,0,1943236.05,2388174.93,Commercial,Reinforced Masonry,1
402445,FL,BROWARD COUNTY,0,1943236.05,0,0,1943236.05,2928379,Commercial,Reinforced Masonry,1
634234,FL,BROWARD COUNTY,0,1943236.05,0,0,1943236.05,2001743,Commercial,Reinforced Masonry,1
125580,FL,BROWARD COUNTY,0,1943236.05,0,0,1943236.05,1918679.38,Commercial,Reinforced Masonry,1
640785,FL,BROWARD COUNTY,0,1943236.05,0,0,1943236.05,2326071.04,Commercial,Reinforced Masonry,1
315757,FL,BROWARD COUNTY,0,1943236.05,0,0,1943236.05,2809608.41,Commercial,Reinforced Masonry,1
378512,FL,BROWARD COUNTY,0,1943236.05,0,0,1943236.05,2183272.34,Commercial,Reinforced Masonry,1
984132,FL,BROWARD COUNTY,225000,225000,225000,225000,225000,251199,Residential,Wood,1
216888,FL,BROWARD COUNTY,0,1779045.84,0,0,1779045.84,2393172.46,Residential,Masonry,1
467256,FL,BROWARD COUNTY,0,9246.6,0,9246.6,9246.6,11529.35,Residential,Wood,1
863273,FL,BROWARD COUNTY,0,55479.6,0,55479.6,55479.6,47562.88,Residential,Wood,1
250170,FL,BROWARD COUNTY,5505840.9,5505840.9,5505840.9,5505840.9,5505840.9,4591078.47,Commercial,Reinforced Masonry,1
533859,FL,BROWARD COUNTY,15210000,15210000,15210000,15210000,15210000,27630000,Commercial,Reinforced Concrete,1
419124,FL,BROWARD COUNTY,0,2104598.32,0,0,2104598.32,1719231.64,Commercial,Reinforced Masonry,1
547506,FL,BROWARD COUNTY,17550000,17550000,17550000,17550000,17550000,16200000,Commercial,Reinforced Concrete,3
436042,FL,BROWARD COUNTY,0,13050000,0,0,13050000,14490000,Commercial,Reinforced Concrete,3
674074,FL,BROWARD COUNTY,0,1826888.53,0,0,1826888.53,1749044.81,Commercial,Reinforced Masonry,1
296180,FL,BROWARD COUNTY,0,78597.75,0,0,78597.75,120558.74,Residential,Wood,1
621621,FL,BROWARD COUNTY,0,61724.52,0,0,61724.52,57016.85,Residential,Wood,1
259611,FL,BROWARD COUNTY,0,1243647.97,0,0,1243647.97,2022402.92,Residential,Masonry,1
298755,FL,BROWARD COUNTY,0,58918.86,0,0,58918.86,77615.58,Residential,Wood,1
523852,FL,BROWARD COUNTY,0,1932538.45,0,0,1932538.45,2507352.69,Commercial,Reinforced Masonry,1
539383,FL,BROWARD COUNTY,0,66696.14,0,0,66696.14,69967.92,Residential,Wood,1
583128,FL,BROWARD COUNTY,0,22916.63,0,0,22916.63,37148.96,Residential,Wood,1
993166,FL,BROWARD COUNTY,0,44329.42,0,0,44329.42,64472.71,Residential,Wood,1
350914,FL,BROWARD COUNTY,0,141371.58,0,0,141371.58,115719.71,Residential,Wood,1
728833,FL,BROWARD COUNTY,0,42421.58,0,0,42421.58,47012.61,Residential,Wood,3
780969,FL,BROWARD COUNTY,0,1296191.25,0,0,1296191.25,2110095.66,Residential,Masonry,1
952769,FL,BROWARD COUNTY,0,72947.15,0,0,72947.15,112119.78,Residential,Wood,3
328734,FL,BROWARD COUNTY,0,61724.52,0,0,61724.52,95955.63,Residential,Wood,3
332675,FL,BROWARD COUNTY,0,112226.39,0,0,112226.39,194596.97,Residential,Wood,1
191681,FL,BROWARD COUNTY,0,11222.64,0,0,11222.64,17985.54,Residential,Wood,1
337450,FL,BROWARD COUNTY,0,279713.06,0,0,279713.06,389299.04,Residential,Wood,1
292218,FL,BROWARD COUNTY,0,336679.17,0,0,336679.17,448371.82,Residential,Wood,1
380521,FL,BROWARD COUNTY,0,673358.35,0,0,673358.35,1109607.02,Residential,Masonry,1
692428,FL,BROWARD COUNTY,0,39279.24,0,0,39279.24,37680.96,Residential,Wood,1
880954,FL,BROWARD COUNTY,0,0,0,474750,474750,717947.33,Residential,Masonry,1
814104,FL,BROWARD COUNTY,0,4312834.37,0,0,4312834.37,5184199.42,Commercial,Reinforced Masonry,4
761032,FL,BROWARD COUNTY,0,910829.3,0,0,910829.3,1358103.88,Residential,Masonry,3
343337,FL,BROWARD COUNTY,513900,513900,513900,513900,513900,722658,Residential,Masonry,1
361378,FL,BROWARD COUNTY,2880,2880,2880,2880,2880,4692.48,Residential,Wood,1
838248,FL,BROWARD COUNTY,0,1690278.48,0,0,1690278.48,1538153.42,Residential,Masonry,1
440240,FL,BROWARD COUNTY,0,581611.14,0,0,581611.14,560100.25,Residential,Masonry,1
683461,FL,BROWARD COUNTY,0,30513.78,0,0,30513.78,27248.81,Residential,Wood,1
769905,FL,BROWARD COUNTY,0,30513.78,0,0,30513.78,30147.61,Residential,Wood,1
975175,FL,BROWARD COUNTY,0,26815.14,0,0,26815.14,32044.95,Residential,Wood,1
934246,FL,BROWARD COUNTY,0,846063.9,0,846063.9,846063.9,915373.45,Residential,Masonry,1
215634,FL,BROWARD COUNTY,0,14794.56,0,0,14794.56,20449.78,Residential,Wood,1
604404,FL,BROWARD COUNTY,0,3452011.6,0,0,3452011.6,3015677.33,Commercial,Reinforced Masonry,1
600649,FL,BROWARD COUNTY,3658500,3658500,3658500,3658500,3658500,5054349.46,Commercial,Reinforced Masonry,1
905569,FL,BROWARD COUNTY,839182.5,839182.5,0,0,839182.5,971106.18,Residential,Masonry,1
705953,FL,BROWARD COUNTY,0,182156.75,0,0,182156.75,207167.97,Residential,Wood,1
657682,FL,BROWARD COUNTY,0,44628.4,0,0,44628.4,48394.33,Residential,Wood,1
470163,FL,BROWARD COUNTY,0,478161.48,0,0,478161.48,569872.85,Residential,Masonry,1
934675,FL,BROWARD COUNTY,0,113847.97,0,0,113847.97,136096.71,Residential,Wood,3
243443,FL,BROWARD COUNTY,0,45539.19,0,0,45539.19,70283.36,Residential,Wood,3
854718,FL,BROWARD COUNTY,0,45539.19,0,0,45539.19,67134.14,Residential,Wood,1
340984,FL,BROWARD COUNTY,0,9107.84,0,0,9107.84,15372.21,Residential,Wood,4
159207,FL,BROWARD COUNTY,0,45539.19,0,0,45539.19,47156.01,Residential,Wood,1
300982,FL,BROWARD COUNTY,0,141171.48,0,0,141171.48,154160.95,Residential,Wood,1
841289,FL,BROWARD COUNTY,0,13661.76,0,0,13661.76,13497.06,Residential,Wood,1
718708,FL,BROWARD COUNTY,0,227695.94,0,0,227695.94,217652.27,Residential,Wood,1
318900,FL,BROWARD COUNTY,0,136617.56,0,0,136617.56,198991.68,Residential,Wood,1
305848,FL,BROWARD COUNTY,0,364313.51,0,0,364313.51,291563.74,Residential,Masonry,1
526365,FL,BROWARD COUNTY,0,564685.93,0,0,564685.93,754194.53,Residential,Masonry,1
823494,FL,BROWARD COUNTY,0,455391.88,0,0,455391.88,567673.31,Residential,Masonry,1
977580,FL,BROWARD COUNTY,0,13661.76,0,0,13661.76,18224.89,Residential,Wood,4
245993,FL,BROWARD COUNTY,0,13661.76,0,0,13661.76,19749.44,Residential,Wood,3
412227,FL,BROWARD COUNTY,0,60567.12,0,0,60567.12,72016.24,Residential,Wood,1
191082,FL,BROWARD COUNTY,0,9107.84,0,0,9107.84,7959.98,Residential,Wood,1
649071,FL,BROWARD COUNTY,0,68764.17,0,0,68764.17,60996.57,Residential,Wood,1
998938,FL,BROWARD COUNTY,0,5737.94,0,0,5737.94,6991.47,Residential,Wood,1
187196,FL,BROWARD COUNTY,0,22769.59,0,0,22769.59,19965.11,Residential,Wood,1
357410,FL,BROWARD COUNTY,0,43717.62,0,0,43717.62,65636.15,Residential,Wood,1
207894,FL,BROWARD COUNTY,0,214671.73,0,0,214671.73,306244.68,Residential,Wood,1
530608,FL,BROWARD COUNTY,0,111115.62,0,0,111115.62,140451.92,Residential,Wood,1
924777,FL,BROWARD COUNTY,0,1718011.42,0,0,1718011.42,1285000.38,Residential,Masonry,1
574014,FL,BROWARD COUNTY,0,970622.26,0,0,970622.26,756852.41,Residential,Masonry,1
826945,FL,BROWARD COUNTY,0,33699,0,0,33699,54627.7,Residential,Wood,1
467061,FL,BROWARD COUNTY,0,910829.3,0,0,910829.3,1244630.03,Residential,Masonry,1
914687,FL,BROWARD COUNTY,0,9107.84,0,0,9107.84,10078.37,Residential,Wood,3
187212,FL,BROWARD COUNTY,0,24688.34,0,0,24688.34,31522.07,Residential,Wood,4
453427,FL,BROWARD COUNTY,0,14048.62,0,0,14048.62,18008.01,Residential,Wood,1
241889,FL,BROWARD COUNTY,0,9780.38,0,0,9780.38,12121.62,Residential,Wood,4
899208,FL,BROWARD COUNTY,0,52225.33,0,0,52225.33,65332.33,Residential,Wood,4
776051,FL,BROWARD COUNTY,21509.1,21509.1,21509.1,21509.1,21509.1,20351.39,Residential,Wood,1
344034,FL,BROWARD COUNTY,0,1191240,0,1191240,1191240,1013483.17,Residential,Masonry,1
829020,FL,BROWARD COUNTY,0,1191240,0,1191240,1191240,1265895.01,Residential,Masonry,1
394438,FL,BROWARD COUNTY,0,1191240,0,1191240,1191240,1953919.5,Residential,Masonry,1
648968,FL,BROWARD COUNTY,0,1191240,0,1191240,1191240,1786440.68,Residential,Masonry,1
798949,FL,BROWARD COUNTY,0,1191240,0,1191240,1191240,1699411.07,Residential,Masonry,1
420227,FL,BROWARD COUNTY,0,1986338.26,0,0,1986338.26,1596420.06,Commercial,Reinforced Masonry,1
405525,FL,BROWARD COUNTY,0,1410550.72,0,0,1410550.72,1549935.7,Residential,Masonry,1
662583,FL,BROWARD COUNTY,5872594.5,5872594.5,5872594.5,5872594.5,5872594.5,8109818.1,Commercial,Reinforced Masonry,1
357066,FL,BROWARD COUNTY,0,2398425.74,0,0,2398425.74,2237251.53,Commercial,Reinforced Masonry,1
420541,FL,BROWARD COUNTY,2046686.4,2046686.4,2046686.4,2046686.4,2046686.4,1756875.61,Commercial,Reinforced Masonry,1
402350,FL,BROWARD COUNTY,775260,775260,775260,775260,775260,896895.19,Residential,Masonry,1
366084,FL,BROWARD COUNTY,0,0,0,1080000,1080000,813191.4,Residential,Masonry,1
562604,FL,BROWARD COUNTY,0,0,0,120600,120600,130254.99,Residential,Wood,1
315018,FL,MIAMI DADE COUNTY,0,223948.98,0,0,223948.98,261321.59,Residential,Wood,1
822782,FL,MIAMI DADE COUNTY,0,196343.81,0,0,196343.81,215471.23,Residential,Wood,1
440117,FL,MIAMI DADE COUNTY,0,394941,0,0,394941,639505.84,Residential,Masonry,1
269006,FL,MIAMI DADE COUNTY,0,373354.52,0,0,373354.52,567434.65,Residential,Masonry,1
906113,FL,MIAMI DADE COUNTY,0,384051.03,0,0,384051.03,308297.73,Residential,Masonry,1
865532,FL,MIAMI DADE COUNTY,0,367230.21,0,0,367230.21,347164.76,Residential,Masonry,1
906383,FL,MIAMI DADE COUNTY,0,12330000,0,0,12330000,18180000,Commercial,Reinforced Concrete,1
652548,FL,MIAMI DADE COUNTY,0,2535300,0,2535300,2535300,2949689.71,Commercial,Reinforced Masonry,1
376377,FL,MIAMI DADE COUNTY,0,3034800,0,3034800,3034800,3638063.61,Commercial,Reinforced Masonry,1
684332,FL,MIAMI DADE COUNTY,0,453600,0,453600,453600,448519.68,Residential,Masonry,1
800934,FL,MIAMI DADE COUNTY,0,6052500,0,6052500,6052500,5779604.88,Commercial,Reinforced Masonry,1
531219,FL,MIAMI DADE COUNTY,0,283500,0,283500,283500,396943.66,Residential,Wood,1
356235,FL,MIAMI DADE COUNTY,0,26100,0,26100,26100,31453.11,Residential,Wood,4
640803,FL,MIAMI DADE COUNTY,0,8660892.57,0,0,8660892.57,13230000,Commercial,Reinforced Masonry,1
461895,FL,MIAMI DADE COUNTY,0,57600,0,57600,57600,83220.48,Residential,Wood,1
145682,FL,MIAMI DADE COUNTY,0,294840,0,294840,294840,323156.43,Residential,Wood,1
414435,FL,MIAMI DADE COUNTY,0,22500,0,22500,22500,20776.5,Residential,Wood,1
552620,FL,MIAMI DADE COUNTY,0,3578.37,0,0,3578.37,2759.87,Residential,Wood,1
786861,FL,MIAMI DADE COUNTY,0,747000,0,747000,747000,819645.75,Residential,Masonry,1
105348,FL,MIAMI DADE COUNTY,0,360000,0,360000,360000,529574.76,Residential,Masonry,1
784426,FL,MIAMI DADE COUNTY,0,3578.37,0,0,3578.37,4898.76,Residential,Wood,1
165570,FL,MIAMI DADE COUNTY,0,19710000,0,0,19710000,17550000,Commercial,Reinforced Concrete,4
718330,FL,MIAMI DADE COUNTY,0,3264049.8,0,3264049.8,3264049.8,5175111.79,Commercial,Reinforced Masonry,1
482992,FL,MIAMI DADE COUNTY,0,563117.94,0,0,563117.94,590304.71,Residential,Masonry,1
878755,FL,MIAMI DADE COUNTY,0,54000,0,54000,54000,57096.9,Residential,Wood,1
528943,FL,MIAMI DADE COUNTY,0,20790000,0,0,20790000,25920000,Commercial,Reinforced Concrete,1
544769,FL,MIAMI DADE COUNTY,0,397165.68,0,0,397165.68,531705.55,Residential,Masonry,1
766972,FL,MIAMI DADE COUNTY,0,107943.03,0,0,107943.03,138067.77,Residential,Wood,1
243948,FL,MIAMI DADE COUNTY,0,367025.26,0,0,367025.26,624318.77,Residential,Masonry,1
872383,FL,MIAMI DADE COUNTY,0,1656724.95,0,0,1656724.95,2340498.41,Residential,Masonry,1
147886,FL,MIAMI DADE COUNTY,0,7697.43,0,0,7697.43,11333,Residential,Wood,1
664092,FL,MIAMI DADE COUNTY,0,807975.54,0,0,807975.54,1056460.34,Residential,Masonry,1
404738,FL,MIAMI DADE COUNTY,0,22555.26,0,0,22555.26,26311.84,Residential,Wood,1
898338,FL,MIAMI DADE COUNTY,0,809765.64,0,0,809765.64,1238096.03,Residential,Masonry,1
468312,FL,MIAMI DADE COUNTY,0,144124.02,0,0,144124.02,185010.42,Residential,Wood,1
985956,FL,MIAMI DADE COUNTY,0,44394.48,0,0,44394.48,35675.4,Residential,Wood,1
954345,FL,MIAMI DADE COUNTY,0,841115.16,0,0,841115.16,1339957.01,Residential,Masonry,1
523731,FL,MIAMI DADE COUNTY,0,4630206.51,0,0,4630206.51,6024278.35,Commercial,Reinforced Masonry,1
255159,FL,MIAMI DADE COUNTY,0,9810000,0,0,9810000,9270000,Commercial,Reinforced Concrete,1
274399,FL,MIAMI DADE COUNTY,0,53882.01,0,0,53882.01,84670.19,Residential,Wood,1
569399,FL,MIAMI DADE COUNTY,1194030,1194030,1194030,1194030,1194030,1084427.6,Residential,Masonry,1
140329,FL,MIAMI DADE COUNTY,581904.9,581904.9,0,0,581904.9,909347.44,Residential,Masonry,1
730795,FL,MIAMI DADE COUNTY,0,125360.1,0,125360.1,125360.1,119841.75,Residential,Wood,1
522040,FL,MIAMI DADE COUNTY,0,163885.5,0,163885.5,163885.5,196738.81,Residential,Wood,1
960904,FL,MIAMI DADE COUNTY,0,112491,0,112491,112491,189870.41,Residential,Wood,1
324099,FL,MIAMI DADE COUNTY,0,112144.5,0,112144.5,112144.5,118587.87,Residential,Wood,1
539552,FL,MIAMI DADE COUNTY,0,110700,0,110700,110700,163857.25,Residential,Wood,1
861242,FL,MIAMI DADE COUNTY,0,467212.5,0,467212.5,467212.5,366654.35,Residential,Masonry,1
287177,FL,MIAMI DADE COUNTY,0,53842.5,0,53842.5,53842.5,73513.1,Residential,Wood,1
854979,FL,MIAMI DADE COUNTY,0,62257.5,0,62257.5,62257.5,58984.62,Residential,Wood,1
912363,FL,MIAMI DADE COUNTY,0,62257.5,0,62257.5,62257.5,55577.27,Residential,Wood,1
390360,FL,MIAMI DADE COUNTY,0,61560,0,61560,61560,59609.16,Residential,Wood,1
560129,FL,MIAMI DADE COUNTY,0,65292.29,0,0,65292.29,69279.04,Residential,Wood,1
489851,FL,MIAMI DADE COUNTY,0,668617.17,0,0,668617.17,830061.48,Residential,Masonry,1
546379,FL,MIAMI DADE COUNTY,0,1402534.92,0,0,1402534.92,2283214.64,Residential,Masonry,1
557351,FL,MIAMI DADE COUNTY,0,1401147.32,0,0,1401147.32,2465243.04,Residential,Masonry,1
604903,FL,MIAMI DADE COUNTY,0,112500,0,112500,112500,145411.2,Residential,Wood,1
594879,FL,MIAMI DADE COUNTY,0,765900,0,765900,765900,894172.93,Residential,Masonry,1
416416,FL,MIAMI DADE COUNTY,0,0,0,540000,540000,771709.68,Residential,Masonry,1
905294,FL,MIAMI DADE COUNTY,0,842644.83,0,0,842644.83,1297373.06,Residential,Masonry,1
872242,FL,MIAMI DADE COUNTY,0,393995.61,0,0,393995.61,576932.49,Residential,Masonry,1
704793,FL,MIAMI DADE COUNTY,0,1422516.26,0,0,1422516.26,1872031.4,Residential,Masonry,1
547370,FL,MIAMI DADE COUNTY,0,428695.31,0,0,428695.31,736052.69,Residential,Masonry,1
990666,FL,MIAMI DADE COUNTY,0,460668.17,0,0,460668.17,759856.48,Residential,Masonry,1
876261,FL,MIAMI DADE COUNTY,0,702671.66,0,0,702671.66,1070428.93,Residential,Masonry,1
929655,FL,MIAMI DADE COUNTY,0,214651.78,0,0,214651.78,281555.95,Residential,Wood,1
401199,FL,MIAMI DADE COUNTY,0,218690.03,0,0,218690.03,331249.78,Residential,Wood,1
878732,FL,MIAMI DADE COUNTY,0,821910.53,0,0,821910.53,611094.59,Residential,Masonry,1
933963,FL,MIAMI DADE COUNTY,0,1077043.94,0,0,1077043.94,1353126.93,Residential,Masonry,1
394753,FL,MIAMI DADE COUNTY,0,570413.7,0,0,570413.7,706959.9,Residential,Masonry,1
890417,FL,MIAMI DADE COUNTY,0,403553.2,0,0,403553.2,317071.75,Residential,Masonry,1
765215,FL,MIAMI DADE COUNTY,0,390753.75,0,0,390753.75,362697.63,Residential,Masonry,1
482791,FL,MIAMI DADE COUNTY,0,900000,0,900000,900000,1160373.6,Residential,Masonry,1
360285,FL,MIAMI DADE COUNTY,0,360000,0,360000,360000,602179.2,Residential,Masonry,1
612563,FL,MIAMI DADE COUNTY,0,182700,0,182700,182700,260281.73,Residential,Wood,3
626150,FL,MIAMI DADE COUNTY,0,423000,0,423000,423000,651966.52,Residential,Masonry,1
549310,FL,MIAMI DADE COUNTY,0,102260.34,0,0,102260.34,111452.62,Residential,Wood,1
674008,FL,MIAMI DADE COUNTY,0,1710000,0,1710000,1710000,1818037.8,Residential,Masonry,1
230062,FL,MIAMI DADE COUNTY,0,315000,0,315000,315000,403326,Residential,Wood,1
343964,FL,MIAMI DADE COUNTY,0,20452.07,0,0,20452.07,29745.86,Residential,Wood,1
485055,FL,MIAMI DADE COUNTY,0,99000,0,99000,99000,95752.8,Residential,Wood,1
592893,FL,MIAMI DADE COUNTY,0,405000,0,405000,405000,424824.75,Residential,Masonry,1
499656,FL,MIAMI DADE COUNTY,0,45000,0,45000,45000,44275.14,Residential,Wood,1
749046,FL,MIAMI DADE COUNTY,0,1855663.2,0,1855663.2,1855663.2,2117868.41,Commercial,Reinforced Masonry,3
340026,FL,MIAMI DADE COUNTY,0,315000,0,315000,315000,369593.28,Residential,Wood,3
477864,FL,MIAMI DADE COUNTY,0,25565.58,0,0,25565.58,30846.81,Residential,Wood,3
554980,FL,MIAMI DADE COUNTY,1539000,1539000,1539000,1539000,1539000,1911277.94,Residential,Masonry,1
520403,FL,MIAMI DADE COUNTY,222840,222840,222840,222840,222840,324556.43,Residential,Wood,1
891224,FL,MIAMI DADE COUNTY,209520,209520,209520,209520,209520,317740.22,Residential,Wood,1
878536,FL,MIAMI DADE COUNTY,0,13869.9,0,13869.9,13869.9,21501.81,Residential,Wood,1
729997,FL,MIAMI DADE COUNTY,0,1023598.62,0,0,1023598.62,1519306.96,Residential,Masonry,1
294273,FL,MIAMI DADE COUNTY,0,12020.58,0,0,12020.58,20846.22,Residential,Wood,1
267500,FL,MIAMI DADE COUNTY,0,579761.82,0,0,579761.82,396557.08,Residential,Masonry,1
956911,FL,MIAMI DADE COUNTY,0,1325962.44,0,0,1325962.44,1486056.49,Residential,Masonry,1
408510,FL,MIAMI DADE COUNTY,0,164589.48,0,0,164589.48,130963.85,Residential,Wood,1
885700,FL,MIAMI DADE COUNTY,0,597330.36,0,0,597330.36,731564.83,Residential,Masonry,1
